daten,MLI_adj_close,MLI_volume,CWCO_adj_close,CWCO_volume,SEDG_adj_close,SEDG_volume,^GSPC_adj_close,^GSPC_volume,^IXIC_adj_close,^IXIC_volume,^GSPC_ret,MLI_ret,MLI_lv,CWCO_ret,CWCO_lv,SEDG_ret,SEDG_lv,nasdaq_level,nas_ret
2024-09-26,70.9597396850586,741500,24.21494483947754,85300,21.610000610351562,3452700,5745.3701171875,4391180000,18190.2890625,5669210000,0.4030542158199424,1.4915048104088058,13.516430440560123,0.44723966898372325,11.35392973347977,6.895984301406921,15.054667091624692,18190.2890625,0.5959249836374525
2024-09-27,71.45526885986328,652000,24.725767135620117,66600,23.1200008392334,3966500,5738.169921875,3898530000,18119.58984375,5367890000,-0.12540029000724928,0.6958974052363232,13.38779984090879,2.0875905842050457,11.106459856528481,6.754188134046313,15.193394651724194,18119.58984375,-0.38942188861774696
2024-09-30,73.43739318847656,1039700,24.765058517456055,75600,22.90999984741211,2615100,5762.47998046875,4425730000,18189.169921875,5846150000,0.42276036584407706,2.7361606310046582,13.854442767966061,0.15878252008341143,11.233211562167625,-0.9124590298112523,14.776812895667778,18189.169921875,0.38326929230869666
2024-10-01,72.32740783691406,640000,24.49866485595703,90400,22.020000457763672,3126000,5708.75,4025180000,17910.359375,5879980000,-0.9367848694454395,-1.5230107671188264,13.369223455335854,-1.081510855648693,11.411999546380267,-3.962233772201129,14.95526478996356,17910.359375,-1.544707624998054
2024-10-02,71.56428527832031,512800,24.62692642211914,61200,21.639999389648438,2116700,5709.5400390625,3829050000,17925.119140625,5489040000,0.013838132698751338,-1.0607001653426984,13.147641184588597,0.5221793947668196,11.021902468500418,-1.7407726309579985,14.565368830108262,17925.119140625,0.08237516043312354
2024-10-03,71.13813018798828,530300,24.52826499938965,56600,20.260000228881836,2552400,5699.93994140625,3597450000,17918.48046875,5208990000,-0.16828286544594562,-0.5972657936848869,13.181198163125222,-0.40142883128448936,10.943764264191275,-6.589491565572958,14.75254465097633,17918.48046875,-0.03704244006321744
2024-10-04,71.99044036865234,426600,24.65652847290039,44700,20.1299991607666,2342300,5751.06982421875,3479400000,18137.849609375,5136070000,0.8930255699185707,1.1909854922210528,12.963602085019387,0.5215586168453079,10.707728780601661,-0.6437312156746255,14.666643910581001,18137.849609375,1.2168284843376398
2024-10-07,71.24714660644531,399100,24.46906089782715,83300,20.420000076293945,2667200,5695.93994140625,3637790000,17923.900390625,5240320000,-0.9632263829388421,-1.0378566825385072,12.896967291036825,-0.7632213169680657,11.330203828154934,1.4303618511737337,14.796539790978667,17923.900390625,-1.1865853934136084
2024-10-08,71.29670715332031,570300,24.281600952148438,87100,18.559999465942383,4661800,5751.1298828125,3393400000,18182.919921875,5566510000,0.9642706804694257,0.06953726529044246,13.25391781714463,-0.7690597932907384,11.374812162840595,-9.550611788935814,15.354912197614706,18182.919921875,1.434764802689159
2024-10-09,71.60392761230469,718100,24.3901309967041,48700,19.0,2786800,5792.0400390625,3650340000,18291.619140625,5228670000,0.7088231016995294,0.42997840116809627,13.484364114098408,0.44596820407800664,10.793434309070681,2.3430280583042418,14.840404542138101,18291.619140625,0.5960296872279613
2024-10-10,70.56331634521484,831200,24.261865615844727,43500,18.18000030517578,3444300,5780.0498046875,3208790000,18282.05078125,5855390000,-0.20722685059819668,-1.4639516431173227,13.630625718767154,-0.527278167235945,10.680516217076775,-4.411687363076089,15.052231248750013,18282.05078125,-0.05232375976351733
2024-10-11,72.18865203857422,446000,24.873592376708984,91400,19.459999084472656,3495500,5815.02978515625,3208720000,18342.939453125,5140440000,0.6033608707298299,2.2772448613283203,13.008074231002201,2.4900892112883266,11.42300075744224,6.803892417555257,15.066986984934177,18342.939453125,0.3324982618787331
2024-10-14,72.76346588134766,566900,25.544517517089844,118100,18.829999923706055,2295300,5859.85009765625,3005250000,18502.689453125,4894710000,0.7678114574593664,0.7931127383783654,13.247938200312396,2.661602146444597,11.679287002185454,-3.290969109389419,14.646374111888052,18502.689453125,0.867136785245215
2024-10-15,72.2084732055664,531400,25.662918090820312,134100,18.190000534057617,3922100,5815.259765625,3882120000,18315.58984375,6522700000,-0.7638566037513783,-0.7656590517719053,13.183270312307851,0.4624359072915585,11.80634106926977,-3.4579316727350484,15.18213778260869,18315.58984375,-1.0163496149683482
2024-10-16,73.53648376464844,861000,25.968780517578125,70000,18.56999969482422,2317600,5842.47021484375,3467230000,18367.080078125,5257570000,0.46682327827802794,1.8224264383672306,13.665849783409868,1.184799311062612,11.156250521031495,2.0675337040820807,14.656042725437278,18367.080078125,0.28073348151274047
2024-10-17,73.3382797241211,468600,25.731983184814453,109500,17.93000030517578,4704000,5841.47021484375,3480010000,18373.609375,5806860000,-0.017117512853737082,-0.26989546214073457,13.057504805055832,-0.9160367145665926,11.603679828238693,-3.507205429336624,15.3639237685606,18373.609375,0.035542593462167815
2024-10-18,71.58411407470703,862300,25.59385108947754,260000,17.309999465942383,3522400,5864.669921875,3374490000,18489.55078125,5090190000,0.3963686942773492,-2.4209527308298284,13.667358516940416,-0.5382569257269765,12.468436909997665,-3.519096630187324,15.07465313342368,18489.55078125,0.6290387913853834
2024-10-21,71.4354476928711,863800,25.218921661376953,65700,17.010000228881836,4054500,5853.97998046875,3407010000,18540.009765625,6092180000,-0.18244327564183038,-0.20789664510854067,13.669096539508738,-1.475755847575444,11.092854204472703,-1.7482918472075948,15.21533793336675,18540.009765625,0.27253369935600347
2024-10-22,81.48477935791016,1953100,24.991992950439453,50700,17.579999923706055,3289700,5851.2001953125,3342080000,18579.76953125,6407180000,-0.047496666719659686,13.162203402738282,14.484928411824983,-0.9039080757253792,10.833681189579275,3.2960468053723435,15.006306933173578,18579.76953125,0.2142242307664688
2024-10-23,80.27568817138672,1078700,24.745328903198242,46300,14.944999694824219,11694700,5797.419921875,3532650000,18276.650390625,6245610000,-0.9233824267679935,-1.494943384841818,13.89126717036352,-0.9918751565731743,10.742897240074326,-16.238511260124035,16.27464630568337,18276.650390625,-1.6449018967183093
2024-10-24,81.06853485107422,890200,24.15333366394043,42500,15.255000114440918,3874000,5809.85986328125,3543030000,18415.490234375,5761280000,0.2143473130557183,0.9828093583690745,13.699201435563891,-2.421432953215197,10.657259354912508,2.0530550354520116,15.169798122949079,18415.490234375,0.7567860802160098
2024-10-25,81.11808776855469,1023500,24.113868713378906,44100,16.110000610351562,4738400,5808.1201171875,3501280000,18518.609375,6100040000,-0.02994920131857981,0.061106049589110256,13.83873868408348,-0.16352702212767412,10.694215061434937,5.45329094048892,15.371210083944893,18518.609375,0.558396764287572
2024-10-28,82.31726837158203,932800,24.32106590270996,84000,17.459999084472656,5041500,5823.52001953125,3691280000,18567.189453125,5641660000,0.2647934626732962,1.4674941236177297,13.745946094578365,0.8555744108576402,11.33857207782545,8.047226290036846,15.433214214815408,18567.189453125,0.2619876472767402
2024-10-29,82.25780487060547,551900,23.97573471069336,71500,16.770000457763672,3487600,5832.919921875,3879100000,18712.75,6881170000,0.16128259449015303,-0.07226307410084232,13.221122149427593,-1.430061920671566,11.177452728682098,-4.032089484405477,15.064724378535796,18712.75,0.7809094581347154
2024-10-30,82.25780487060547,621000,23.689605712890625,78100,16.889999389648438,2316700,5813.669921875,3851120000,18607.9296875,6514690000,-0.3305691672489175,0.0,13.339086360915616,-1.2005890744576586,11.265745335827777,0.7130091551149409,14.655654317258561,18607.9296875,-0.5617292557495546
2024-10-31,81.23701477050781,774300,23.442941665649414,73700,17.059999465942383,2506000,5705.4501953125,4425660000,18095.150390625,6411940000,-1.8790134928744706,-1.2487286958929644,13.559714674374815,-1.046691990674864,11.207758078177427,1.0014816076017397,14.73419841443815,18095.150390625,-2.79438490010655
2024-11-01,80.7315673828125,930200,23.334409713745117,64800,17.690000534057617,3436400,5728.7998046875,3796450000,18239.919921875,5896470000,0.4084158004525662,-0.6241321887801909,13.743154895772134,-0.46403716095828607,11.079060882340366,3.626302760263078,15.049934969746039,18239.919921875,0.7968626237087051
2024-11-04,82.25780487060547,600700,23.57120704650879,74100,18.299999237060547,4924300,5712.68994140625,3602060000,18179.98046875,5762320000,-0.28160448131906435,1.8728608846731554,13.305850920838253,1.0096843867863026,11.213170811284177,3.390147979519753,15.409692690506924,18179.98046875,-0.32915799658947975
2024-11-05,83.97233581542969,510400,24.261865615844727,90400,18.8700008392334,2786500,5782.759765625,3768310000,18439.169921875,7060340000,1.2191031029562538,2.0629131882508034,13.142950011012717,2.887987468541775,11.411999546380267,3.067238569824182,14.840296885991728,18439.169921875,1.4156187609964732
2024-11-06,94.1504898071289,1725300,25.495187759399414,125600,14.675000190734863,15017800,5929.0400390625,6329530000,18983.470703125,8138050000,2.498128095718677,11.44070484321853,14.360911506369956,4.958391757811054,11.740857533016236,-25.14280251435106,16.524746722200778,18983.470703125,2.909143550306048
2024-11-07,92.67382049560547,796200,24.863725662231445,80000,14.880000114440918,18863200,5973.10009765625,4925740000,19269.4609375,9232670000,0.7403754173996191,-1.580843586638725,13.587605689548354,-2.5079778446529755,11.289781913656018,1.3872658384442627,16.752723492038974,19269.4609375,1.4952870316724542
2024-11-08,93.55585479736328,677700,24.893325805664062,75500,13.529999732971191,7877700,5995.5400390625,4666740000,19286.779296875,7316010000,0.3749794035718068,0.9472613811973396,13.426459991124204,0.11897870171639902,11.231887935237117,-9.510861464922504,15.87954654105675,19286.779296875,0.08983428069964106
2024-11-11,94.4874496459961,691800,25.366920471191406,56900,13.680000305175781,5930400,6001.35009765625,4333000000,19298.759765625,8087930000,0.09685941909562956,0.9908382253428272,13.447052175485206,1.8846253975723037,10.949050620114422,1.1025512055932385,15.595602222324647,19298.759765625,0.06209823382583579
2024-11-12,92.61434936523438,708900,24.942659378051758,57000,12.239999771118164,6485700,5983.990234375,4243400000,19281.400390625,7816410000,-0.2896851476936746,-2.002292730642985,13.47146975184311,-1.6866415980327787,10.950806546816688,-11.122567611789158,15.685110311310666,19281.400390625,-0.08999120844102038
2024-11-13,90.18627166748047,630800,24.7847957611084,71400,12.100000381469727,10728900,5985.3798828125,4220180000,19230.720703125,9623670000,0.02322007641417656,-2.6566873717885464,13.354744134071021,-0.6349174588483386,11.176053148327675,-1.1503774255564814,16.188451593042313,19230.720703125,-0.26318839531409566
2024-11-14,89.34386444091797,763600,24.291467666625977,115500,12.829999923706055,7542400,5949.169921875,4184570000,19107.650390625,8680480000,-0.6068108582244491,-0.9384646249285922,13.545799370833729,-2.01052271577411,11.657025808943985,5.858068855189913,15.83605099172395,19107.650390625,-0.642023809200154
2024-11-15,87.88700866699219,719100,25.42612075805664,152200,10.640000343322754,9412100,5870.6201171875,4590960000,18680.119140625,8002270000,-1.3291430866793519,-1.644057339435534,13.485755709090585,4.565185805172867,11.932950724409723,-18.71656565003441,16.05750665350733,18680.119140625,-2.2628988109884673
2024-11-18,89.55199432373047,578100,25.949047088623047,178000,10.850000381469727,4662200,5893.6201171875,3983860000,18791.810546875,8455360000,0.3910159746206787,1.8767401730720223,13.267502143070567,2.035786597340694,12.089538829274222,1.954459896429439,15.35499799770056,18791.810546875,0.5961354963734067
2024-11-19,89.86912536621094,407900,25.810914993286133,92000,10.46500015258789,4579900,5916.97998046875,4036940000,18987.470703125,7246610000,0.39557505205962684,0.35350506482512145,12.91877732530565,-0.5337423665218832,11.429543856031177,-3.6128744666222623,15.337187721790865,18987.470703125,1.0358159242935372
2024-11-20,90.18627166748047,622800,25.998380661010742,61000,10.869999885559082,5508500,5917.10986328125,3772620000,18966.140625,7121670000,0.002195062133480974,0.3522767264669824,13.341980718941981,0.7236789595587378,11.018629143155449,3.797032012622914,15.521802911762256,18966.140625,-0.11240079467693675
2024-11-21,90.87999725341797,571500,25.93918228149414,63800,10.729999542236328,3254800,5948.7099609375,4230120000,18972.419921875,7492540000,0.532625184428781,0.7662708074024138,13.256019762217003,-0.22795988798258726,11.06350846933288,-1.2963176624406714,14.995641387804639,18972.419921875,0.033102452184863296
2024-11-22,87.11398315429688,3140900,27.073837280273438,171300,11.880000114440918,5497200,5969.33984375,4141420000,19003.650390625,6575820000,0.3461959591536612,-4.232251239656382,14.960019941019388,4.281319262813321,12.05117168431221,10.181280958700478,15.519749429662834,19003.650390625,0.1644744995116909
2024-11-25,81.4154052734375,23535300,26.491708755493164,82600,13.770000457763672,7563100,5987.3701171875,5633150000,19054.83984375,7932980000,0.3015927820126052,-6.765290327854956,16.97401197970873,-2.1736040676643142,11.32176495950907,14.763602241653961,15.838791717017049,19054.83984375,0.26900428092879736
2024-11-26,80.61264038085938,1774700,26.254911422729492,50500,13.6899995803833,3987100,6021.6298828125,3835170000,19174.30078125,6411770000,0.5705697155262257,-0.9909043312740451,14.389141952522657,-0.8978733530170757,10.829728615263452,-0.5826737335084431,15.19857470756388,19174.30078125,0.6249752120298879
2024-11-27,80.10720825195312,930800,26.708772659301758,53000,14.859999656677246,7976800,5998.740234375,3363340000,19060.48046875,5619090000,-0.3808481083577675,-0.6289625076429495,13.743799710410274,1.7139002105122536,10.87804719253426,8.20074075367656,15.89204788649672,19060.48046875,-0.5953775332228517
2024-11-29,80.04773712158203,694800,26.570642471313477,55300,15.800000190734863,3093000,6032.3798828125,2444420000,19218.169921875,4042550000,0.5592120396801903,-0.07426699558461536,13.451379313349086,-0.5185135652332473,10.920528187510426,6.133693591895417,14.944652051667207,19218.169921875,0.8239075492083359
2024-12-02,80.02792358398438,1360500,26.304243087768555,147300,15.890000343322754,5142000,6047.14990234375,4412470000,19403.94921875,6370530000,0.24454638805817552,-0.024755215891669735,14.123362837205438,-1.0076679500873542,11.900226602450722,0.5680050050091534,15.452952666807972,19403.94921875,0.9620431704490784
2024-12-03,78.17463684082031,960100,25.643184661865234,121900,14.65999984741211,3631400,6049.8798828125,4095000000,19480.91015625,6005160000,0.045134724202178234,-2.3430360703009967,13.774792724685716,-2.545242918599211,11.710956315469362,-8.056731610478485,15.105128806818703,19480.91015625,0.3958406394087177
2024-12-04,77.97643280029297,824700,25.435985565185547,141900,14.0600004196167,3503000,6086.490234375,4003390000,19735.119140625,7870030000,0.603318162813693,-0.2538620419676896,13.622774962821447,-0.8112905210918342,11.862877863148134,-4.178876982282054,15.069130302179623,19735.119140625,1.2964726395351178
2024-12-05,78.22418975830078,1359400,25.218921661376953,119200,12.59000015258789,5656000,6075.10986328125,4212020000,19700.259765625,7229510000,-0.18715258393822154,0.3172294216548188,14.122553983894674,-0.8570353567738387,11.688558033613386,-11.043105605120918,15.548227486558545,19700.259765625,-0.1767924389033837
2024-12-06,78.21426391601562,1136900,25.386653900146484,104600,12.779999732971191,3423200,6090.27001953125,3924830000,19859.76953125,6787610000,0.24923453675373963,-0.012689772962293233,13.943815818117198,0.6629026590184051,11.55789883061296,1.497856787909102,15.046086344084744,19859.76953125,0.8064232150157835
2024-12-09,77.5584945678711,697700,25.287988662719727,142000,14.279999732971191,6905900,6052.85009765625,4556460000,19736.689453125,7884620000,-0.6163167285226478,-0.8419613653557256,13.455544489927329,-0.38940723452620674,11.863582336583399,11.097851015682592,15.747886676665058,19736.689453125,-0.6216741480439936
2024-12-10,79.64501190185547,1168300,25.564252853393555,115200,14.09000015258789,2857500,6034.91015625,4048410000,19687.240234375,6843850000,-0.29682843142797566,2.654698890050433,13.97106025870524,1.0865476147290831,11.654425027243928,-1.3394601471836243,14.865457674651102,19687.240234375,-0.2508590344699968
2024-12-11,83.53983306884766,1342800,25.50505256652832,75500,14.40999984741211,2208600,6084.18994140625,4269950000,20034.890625,6639720000,0.8132626411368804,4.774415166587875,14.110267544088018,-0.23184303328913636,11.231887935237117,2.2457062682297746,14.607869388595168,20034.890625,1.750456282243995
2024-12-12,82.41708374023438,1004400,25.228788375854492,58900,13.279999732971191,3655700,6051.25,3678010000,19902.83984375,7047550000,-0.5428731461464054,-1.3530818478028728,13.819900906265566,-1.08908340541225,10.983596369639677,-8.16632754817066,15.111798151296547,19902.83984375,-0.6612857611765222
2024-12-13,81.95011138916016,706400,25.366920471191406,58100,13.350000381469727,2746500,6051.08984375,3584960000,19926.720703125,6028250000,-0.0026466989371698446,-0.56820779486495,13.467936928271888,0.5460243237088047,10.969920942840002,0.5257289480073091,14.825837931764813,19926.720703125,0.11991526850287926
2024-12-16,83.52989196777344,903000,25.968780517578125,67800,12.319999694824219,5161600,6074.080078125,4391100000,20173.890625,8855040000,0.37921550087851585,1.9093891010421693,13.713477832399123,2.3449085636403133,11.124317473928487,-8.029248008615752,15.456757166913027,20173.890625,1.2327645085647987
2024-12-17,81.96003723144531,883600,25.653051376342773,103000,14.369999885559082,13792100,6050.60986328125,4544500000,20109.060546875,9534350000,-0.3871479480656248,-1.897277779832507,13.6917597505281,-1.2232540638484668,11.542484267211773,15.391875879244399,16.439606522439373,20109.060546875,-0.32187380621557793
2024-12-18,78.20433044433594,1103100,24.3309326171875,102200,13.84000015258789,9177000,5872.16015625,5246960000,19392.689453125,9996120000,-2.9936505304517524,-4.690675509012721,13.913634955957473,-5.2914038536540975,11.534686956751742,-3.757973091239597,16.03221091180115,19392.689453125,-3.627432423655641
2024-12-19,78.97931671142578,923100,24.91305923461914,183900,13.109999656677246,5629200,5867.080078125,4896880000,19372.76953125,8029590000,-0.08654867505377695,0.9860981864313167,13.735492849978243,2.3643645194092233,12.122147410592412,-5.418768962690512,15.54347789410455,19372.76953125,-0.10277150922579636
2024-12-20,79.66488647460938,6269400,24.636795043945312,333000,14.770000457763672,7371800,5930.85009765625,8223220000,19572.599609375,10962450000,1.0810479402397988,0.8642913098350746,15.651191214250257,-1.115107430269635,12.71589776896258,11.922285594833415,15.813172467723964,19572.599609375,1.0262161393740143
2024-12-23,79.10848236083984,749800,25.03145980834961,129500,14.880000114440918,3258700,5974.06982421875,3593280000,19764.880859375,6820720000,0.7260849585616569,-0.7008812567955935,13.527561783283948,1.5892367153303777,11.771436160121729,0.741990955977867,14.996838900805656,19764.880859375,0.9776059833409789
2024-12-24,80.11199188232422,242000,25.1301212310791,36300,14.829999923706055,1699000,6040.0400390625,1757720000,20031.130859375,4739190000,1.0982233165126587,1.2605449319712747,12.396693005138824,0.39337496112406,10.499573020252942,-0.33658860905951826,14.34555040065407,20031.130859375,1.338093749345326
2024-12-26,80.53922271728516,686700,25.5247859954834,47600,14.579999923706055,3575600,6037.58984375,2904530000,20020.359375,6467910000,-0.04057410882580825,0.5318750227814917,13.439652794608767,1.558280419990865,10.770588040219511,-1.7001429657541145,15.089643552195835,20020.359375,-0.053788184018443985
2024-12-27,79.44629669189453,396000,25.218921661376953,58100,13.800000190734863,4429000,5970.83984375,3159610000,19722.029296875,7765120000,-1.1117304964912478,-1.3663024397446932,12.889169490236618,-1.2055407559513398,10.969920942840002,-5.498211536320552,15.303684382905335,19722.029296875,-1.5013475124037612
2024-12-30,79.25751495361328,470900,25.475452423095703,42800,13.569999694824219,3342300,5906.93994140625,3433250000,19486.7890625,8384090000,-1.0759673941729275,-0.23790459140666798,13.062401036231647,1.012076610273871,10.664293381569887,-1.6807154626752308,15.022169750715518,19486.7890625,-1.199949740175299
2024-12-31,78.85015106201172,695300,25.544517517089844,84300,13.600000381469727,3312900,5881.6298828125,3128350000,19310.7890625,8873030000,-0.429400645898248,-0.5153004952600071,13.452098686087108,0.2707376592409716,11.342137143989946,0.2208369433477131,15.013334496703331,19310.7890625,-0.9072793498939191
2025-01-02,79.21778106689453,624100,25.60396957397461,67900,14.800000190734863,5018500,5868.5498046875,3621680000,19280.7890625,8737550000,-0.22263631494485736,0.4651552820322813,13.344065890922135,0.23246859111578644,11.125791313546788,8.455737286630916,15.428641642235991,19280.7890625,-0.15547436772820333
2025-01-03,80.22128295898438,470500,25.871503829956055,70800,15.279999732971191,2939900,5942.47021484375,3667340000,19621.6796875,8214050000,1.2517356707824945,1.2588071178035065,13.06155123800757,1.039472382534834,11.16761427968181,3.191757260510686,14.893886125130946,19621.6796875,1.7525846633347442
2025-01-06,80.26102447509766,458000,25.584152221679688,78100,16.290000915527344,8560800,5975.3798828125,4940120000,19864.98046875,9586840000,0.5522766496818932,0.04952759909935267,13.034624463096321,-1.1169018821524546,11.265745335827777,6.400671255308676,15.962704201694928,19864.98046875,1.2323344610488007
2025-01-07,78.61170196533203,684900,25.06890296936035,57900,17.59000015258789,7779400,5909.02978515625,4517330000,19489.6796875,13371130000,-1.1166021516636704,-2.076356089185527,13.437028121185996,-2.0344953440394775,10.966472663561087,7.677908860840876,15.86698977235799,19489.6796875,-1.9073327392673534
2025-01-08,79.27738952636719,828500,25.49497413635254,94700,14.989999771118164,6514200,5918.25,4441740000,19478.880859375,8851720000,0.15591440938305112,0.8432393894120871,13.627372115848754,1.6853187535466496,11.45846927917417,-15.994727057862423,15.689494967447999,19478.880859375,-0.05542328610488312
2025-01-10,77.7075424194336,807000,25.05899429321289,79000,14.710000038146973,4831700,5827.0400390625,4751930000,19161.630859375,8608880000,-1.5531637650232355,-2.000063851612044,13.601078947252086,-1.724852333918525,11.27720313144916,-1.8855759638924052,15.390708930576652,19161.630859375,-1.6420958971421484
2025-01-13,78.61170196533203,929800,25.286893844604492,59100,14.460000038146973,3884200,5836.22021484375,4421200000,19088.099609375,7830760000,0.15742043780537784,1.1568244621999568,13.742724788238622,0.9053414944300453,10.98698620339419,-1.7141317837892078,15.172427600373489,19088.099609375,-0.3844803070778724
2025-01-14,80.12193298339844,656100,25.752599716186523,78900,14.25,3535100,5842.91015625,4142280000,19044.390625,7168110000,0.11456233341640143,1.9029068290218554,13.394068495332968,1.8249350213424442,11.275936506833965,-1.462931265406242,15.078252145455837,19044.390625,-0.2292480939427577
2025-01-15,80.71807098388672,617600,25.950773239135742,45600,14.5,2878000,5949.91015625,4544570000,19511.23046875,7260250000,1.8147132504516605,0.7412841527076885,13.333596277692703,0.7665824571621904,10.727662995502477,1.7391742711869274,14.87260616642945,19511.23046875,2.421761843330117
